id,town,rd_imp,latitude,longitude,Soil_Drainage_Class,Soil_Moisture,Soil_pH,Soil_Elec_Conductivity,Soil_Surface_Texture,Flooding_Frequency,Corrosion of concrete,Corrosion of steel,year_built,owner,inv_dt,cul_type,cul_matl,hdr_matl,height,width,length,oa_cond,alignment
b3e2f48e-7cdc-4735-bfcd-57b5f531e705,READING,1,43.52078698,-72.53777783,,,,,,,,,2015,Town Highway,7/6/2016,Round,Plastic Corrugated,Stone masonry,18,18,30,Excellent,No
2c254bcb-f34f-4ccb-8d2a-57b92363985f,SUNDERLAND,2,43.09292598,-73.11115964,,,,,,,,,2016,Unknown,6/20/2018,Round,Plastic Corrugated,Rip-rap,18,18,33,Excellent,Yes
f41a1fef-fa17-45bd-b2fc-57e32e5f6800,WEATHERSFIELD,1,43.41596983,-72.52054043,,,,,,,,,2013,"Private, (other than railroad)",5/8/2014,Round,Steel Corrugated,Rip-rap,18,18,36,Good,No
90eeae56-d239-4238-8656-57ff4d6c9318,ANDOVER,1,43.28968908,-72.76147002,,,,,,,,,2006,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,61,Good,No
79a3e0ca-8ef7-47d5-af43-58614537bd2d,DERBY,1,45.00006789,-72.05805081,,,,,,,,,2015,Town Highway,5/13/2015,Round,Steel Corrugated,Stone masonry,18,18,40,Excellent,No
99072a8b-0e0e-4f03-9e6f-58ac56c76736,WESTMINSTER,1,43.092583,-72.46418,,,,,,,,,2009,Town Highway,2/28/2014,Round,Steel Corrugated,Concrete,60,60,44,Good,No
e3ae47fe-4d3e-4a04-b040-5934f32609c3,SPRINGFIELD,1,43.23880689,-72.53896985,,,,,,,,,2001,Town Highway,8/10/2016,Round,Plastic Smooth,Stone masonry,18,18,40,Good,No
96c2ac39-6a03-4709-a1c1-597290a67643,GOSHEN,2,43.9126498,-73.01909536,,,,,,,,,2009,Town Highway,9/23/2019,Round,Plastic Smooth,Stone masonry,24,24,34,Fair,No
a3cc7055-4af4-4b5d-98ac-599b72eaf1c5,WINDSOR,1,43.48593511,-72.39993818,,,,,,,,,2017,Town Highway,7/6/2017,Round,Plastic Corrugated,Stone masonry,36,36,20,Excellent,No
66e84eff-1025-4b32-a9a3-59b4aba97625,GOSHEN,3,43.85482701,-73.01158286,,,,,,,,,2020,Town Highway,12/30/2020,Ellipse/Squashed,Steel Corrugated,Stone masonry,43,64,52,Excellent,No
ebcd6a52-2201-4962-a4e8-59eaabf78491,LUDLOW,2,43.39466719,-72.6901946,,,,,,,,,2013,Town Highway,5/13/2014,Round,Plastic Corrugated,Stone masonry,24,24,40,Excellent,No
27de7c95-ce9a-4932-ae5f-5a298b2e367b,SPRINGFIELD,1,43.28875357,-72.45307268,,,,,,,,,2013,Town Highway,8/16/2016,Round,Plastic Smooth,Stone masonry,18,18,30,Good,No
ba94b4eb-118c-4b75-a9da-5a42c16e9ae9,WILMINGTON,2,42.84552288,-72.83042945,,,,,,,,,1999,Town Highway,11/5/2018,Round,Steel Corrugated,Stone masonry,72,72,60,Excellent,No
52a3bfc0-ecdc-41c1-9cd8-5a4dc7587166,WAITSFIELD,3,44.13893342,-72.81003828,,,,,,,,,1989,Town Highway,9/18/2020,Round,Steel Corrugated,Concrete,72,72,80,Fair,No
faa13a3b-44fc-4555-a048-5b69f507c840,CHARLESTON,3,44.89776034,-72.05419207,,,,,,,,,2010,Town Highway,7/1/2015,Ellipse/Squashed,Steel Corrugated,Rip-rap,42,50,36,Good,No
e7b79b12-be93-4b08-9573-5bde837172f3,READING,3,43.47116994,-72.58425089,,,,,,,,,2011,Town Highway,6/13/2016,Round,Steel Corrugated,Stone masonry,18,18,20,Good,No
798aec25-ccf0-46e3-8719-5bf1336c2373,WEATHERSFIELD,1,43.38837366,-72.46493479,,,,,,,,,2012,Town Highway,5/15/2014,Round,Steel Corrugated,Stone masonry,24,24,40,Good,Yes
232cb673-8aa0-4a0d-a570-5c1b40eaf002,CHARLESTON,3,44.81686044,-71.96907994,,,,,,,,,2010,Town Highway,9/3/2019,Round,Plastic Smooth,Rip-rap,18,18,40,Excellent,No
d30177f5-6a90-4a92-9df7-5d1a097e7064,RIPTON,2,44.00583657,-73.03633335,,,,,,,,,1965,Town Highway,8/15/2014,Round,Steel Corrugated,Concrete,48,48,45,Good,Yes
ab30b2d4-595c-4a6c-b511-5d3aa353cea4,BALTIMORE,1,43.3602494,-72.57260593,,,,,,,,,1994,Town Highway,6/17/2014,Round,Steel Corrugated,Stone masonry,18,18,36,Fair,No
5fcf6eae-f011-4513-8b42-5d3c56b3b204,UNDERHILL,1,44.52989421,-72.86962488,,,,,,,,,2014,Town Highway,8/13/2018,Round,Steel Corrugated,Stone masonry,18,18,30,Good,No
31da0396-01eb-4f60-85d8-5dec02d2e271,SPRINGFIELD,1,43.27921895,-72.44163657,,,,,,,,,2003,Town Highway,8/15/2016,Round,Plastic Smooth,Stone masonry,24,24,40,Good,No
46c918af-8c7e-49fb-8d6b-5df7b9aca1f2,SPRINGFIELD,1,43.29406255,-72.52966696,,,,,,,,,2019,Town Highway,8/9/2019,Round,Plastic Smooth,Stone masonry,18,18,30,Excellent,No
c4b0f110-f827-4809-a8ea-5e2b0ecb62b8,SPRINGFIELD,1,43.31789506,-72.42966473,,,,,,,,,2016,Town Highway,8/16/2016,Round,Plastic Smooth,Stone masonry,18,18,30,Excellent,No
0cb0c343-f8bb-4648-ad25-5e76d1d5b28f,LUDLOW,1,43.37903327,-72.67344346,,,,,,,,,2013,Town Highway,5/13/2014,Round,Plastic Corrugated,Stone masonry,15,15,35,Excellent,No
ec5815c4-f2c1-4052-9481-5ecf631da483,WEATHERSFIELD,1,43.35449899,-72.47550579,,,,,,,,,2012,Town Highway,5/19/2014,Round,Steel Corrugated,Concrete,18,18,40,Good,No
a4c51d6e-2e85-4e4d-ad70-5f0f3916eccb,MILTON,3,44.62736175,-73.10082415,,,,,,,,,2018,Town Highway,6/26/2018,Round,Plastic Corrugated,Rip-rap,18,18,40,Excellent,No
9f63f069-4794-4ec9-8ff2-5f19b2b2a7f0,WAITSFIELD,2,44.17131588,-72.79627803,,,,,,,,,1960,Town Highway,9/16/2020,Box,Concrete Poured,Concrete,50,54,35,Poor,No
f2d2252f-5520-4f19-9254-5f38484009b5,BRATTLEBORO,2,42.82653403,-72.58953364,,,,,,,,,2013,Town Highway,7/2/2013,Round,Plastic Corrugated,Stone masonry,15,15,50,Good,No
7229d802-7b15-4dee-909b-5f4efc1b68d0,SPRINGFIELD,1,43.31918443,-72.47007263,,,,,,,,,2002,Town Highway,8/16/2016,Round,Plastic Smooth,Stone masonry,15,15,35,Good,No
fb1ea537-bd8e-40e0-803d-5f59c9158a18,ANDOVER,1,43.322834,-72.70681363,,,,,,,,,1998,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,40,Excellent,No
d23821fe-7141-4f9c-bfc4-5fa5f7a0bff9,TINMOUTH,1,43.45049569,-73.08764382,,,,,,,,,1974,Town Highway,5/21/2020,Round,Steel Corrugated,Stone masonry,36,36,30,Good,No
3f704c71-e631-4b41-a53f-5fc4433b53df,SPRINGFIELD,1,43.29718241,-72.51985337,,,,,,,,,2002,Town Highway,8/9/2016,Round,Plastic Smooth,Stone masonry,18,18,40,Good,No
7dc70e47-068d-4b6e-b580-5ffbbe550679,WILMINGTON,1,42.8882839,-72.84400105,,,,,,,,,2001,Town Highway,10/17/2018,Round,Plastic Smooth,Stone masonry,36,36,56,Excellent,Yes
7fa807b5-4658-4765-91a4-601fc7448417,GOSHEN,2,43.91993289,-73.01841748,,,,,,,,,2017,Town Highway,4/22/2018,Round,Plastic Smooth,Concrete,24,24,40,Excellent,No
b21d0ee8-a7f8-43f7-bb19-603774c35098,WILMINGTON,1,42.88590344,-72.82228015,,,,,,,,,2017,Town Highway,10/17/2018,Round,Plastic Smooth,Concrete,18,18,40,Excellent,No
32ea04c4-705b-4251-a1cc-6081ec550378,ANDOVER,1,43.25486676,-72.72722668,,,,,,,,,2011,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,40,Good,No
5df95677-2f41-4ea0-9958-60feda31c6d3,DERBY,1,44.97030989,-72.14602771,,,,,,,,,2018,Town Highway,6/13/2005,Round,Steel Corrugated,Rip-rap,18,18,30,Excellent,No
79863b89-e0b8-40c2-9084-6125cfd88f09,WEATHERSFIELD,2,43.39247348,-72.48664528,,,,,,,,,2011,Town Highway,5/12/2014,Round,Plastic Corrugated,Stone masonry,24,24,40,Good,No
b830dd99-a188-455d-99d4-612d75e7b7ea,BRATTLEBORO,2,42.83793855,-72.58384121,,,,,,,,,2013,Town Highway,7/2/2013,Round,Plastic Smooth,Stone masonry,18,18,36,Good,No
6b6fd36d-e939-46db-81c8-6158b382fec0,WEATHERSFIELD,1,43.36426222,-72.42189456,,,,,,,,,2007,Town Highway,5/21/2014,Round,Plastic Corrugated,Stone masonry,24,24,40,Good,No
ba9b193c-c135-4ff1-a77c-61888b9b05ab,WAITSFIELD,1,44.20388547,-72.82006243,,,,,,,,,1970,Town Highway,9/21/2020,Round,Steel Corrugated,Stone masonry,74,62,25,Fair,No
b7582443-0929-43b8-814a-61aad4d3bc5e,SPRINGFIELD,1,43.26532946,-72.53641397,,,,,,,,,2013,Town Highway,8/10/2016,Round,Plastic Smooth,Concrete,30,30,48,Excellent,No
748fe72d-072b-48e2-b37d-61ab29ad1229,CHARLOTTE,2,44.27750655,-73.17218442,,,,,,,,,2017,Town Highway,10/24/2017,Round,Steel Corrugated,Rip-rap,18,18,40,Excellent,No
7637ebed-929e-4467-a88a-61d11c257b63,ANDOVER,1,43.27885303,-72.73595349,,,,,,,,,2011,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,34,Good,No
1739bad2-8202-44f5-a201-631057152cd8,SPRINGFIELD,3,43.25157536,-72.49259175,,,,,,,,,2000,Town Highway,8/11/2016,Round,Plastic Smooth,Stone masonry,18,18,35,Good,No
16ffe016-6cc2-44dc-82d4-632653644a32,WILMINGTON,1,42.90873783,-72.85457845,,,,,,,,,2017,Town Highway,10/3/2018,Round,Plastic Smooth,Concrete,18,18,40,Excellent,No
7a00c56b-7238-4e27-bff5-63373d0d5433,ANDOVER,1,43.2570501,-72.68711551,,,,,,,,,1973,Town Highway,9/30/2014,Round,Steel Corrugated,Stone masonry,16,16,40,Good,No
5955b287-ed91-43a9-a053-635e25ab3971,SPRINGFIELD,2,43.32811552,-72.41212841,,,,,,,,,2002,Town Highway,8/16/2016,Round,Plastic Smooth,Stone masonry,18,18,45,Good,No
eeb765b8-d065-4c5a-8c8b-63758f64d027,SPRINGFIELD,3,43.32266506,-72.51096431,,,,,,,,,2006,Town Highway,8/9/2016,Round,Plastic Smooth,Stone masonry,18,18,50,Excellent,No
78e5efe7-ce98-4bb1-8573-641d97ea87e0,WINDSOR,1,43.47051467,-72.45210876,,,,,,,,,2011,Town Highway,10/11/2016,Round,Plastic Corrugated,Stone masonry,24,24,20,Excellent,No
9ca340f0-2c1f-4be4-bf3f-641eabdcd752,ANDOVER,2,43.33337773,-72.72350791,,,,,,,,,1997,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,15,15,40,Excellent,No
e0930acf-a8e9-4e01-a14d-6452aaaafeaf,WILMINGTON,1,42.88565593,-72.82521119,,,,,,,,,2017,Town Highway,10/17/2018,Round,Plastic Smooth,Concrete,18,18,46,Excellent,No
36791f82-7a94-4404-827b-65cd3e061f00,GOSHEN,2,43.91212934,-73.0191447,,,,,,,,,2009,Town Highway,10/4/2019,Round,Plastic Smooth,Stone masonry,24,24,40,Good,No
d20b2bc0-9c64-4a98-a3d5-660b4f021979,GROTON,1,44.23949212,-72.23807328,,,,,,,,,2015,"Private, (other than railroad)",10/19/2015,Round,Plastic Smooth,Rip-rap,18,18,20,Excellent,No
c0e5591a-c0e7-4bff-81fd-6617481bbe08,DERBY,1,44.96773064,-72.08058389,,,,,,,,,2017,Town Highway,11/14/2017,Round,"Pipe, Plastic",Rip-rap,18,18,50,Excellent,No
0a65788a-f5e3-47b5-bccc-664533d067ad,BALTIMORE,2,43.36926265,-72.55655176,,,,,,,,,2016,Town Highway,3/23/2017,Round,Plastic Corrugated,Stone masonry,24,24,40,Excellent,No
6e92f3b8-1bde-422a-af05-665ece7760fc,HALIFAX,3,42.75375762,-72.71174693,,,,,,,,,2012,Town Highway,6/26/2017,Round,Plastic Smooth,Stone masonry,24,24,40,Good,No
b445dbd2-6c84-4fa9-9450-669e0f1f7fad,ANDOVER,2,43.25078589,-72.70593953,,,,,,,,,2013,Town Highway,9/30/2014,Round,Plastic Corrugated,Stone masonry,30,30,35,Excellent,No
3d2908ea-92d1-492a-8ede-66b1a6a81009,WILMINGTON,1,42.86619399,-72.81844962,,,,,,,,,2015,Town Highway,10/24/2018,Round,Plastic Smooth,Concrete,18,18,40,Excellent,No
f2ee79e5-cca1-42bb-a0f6-67063d8212f0,CHARLESTON,1,44.84741776,-72.01903555,,,,,,,,,2020,Town Highway,9/18/2020,Round,Plastic Smooth,Rip-rap,15,15,60,Excellent,No
b49e1096-bff8-4398-a337-674d22c96ad8,DERBY,1,44.94455558,-72.16633811,,,,,,,,,2018,Town Highway,5/7/2018,Round,Plastic Smooth,Rip-rap,18,18,40,Excellent,No
134d7f85-1c01-4a69-8c21-67842d1da133,SPRINGFIELD,1,43.31469743,-72.53914463,,,,,,,,,2005,Town Highway,8/5/2016,Round,Plastic Smooth,Stone masonry,18,18,34,Good,No
db9a44e0-fc5f-46b8-ba8d-678a16c14f21,GROTON,1,44.195082,-72.22804772,,,,,,,,,2015,Town Highway,10/2/2015,Round,Plastic Smooth,Rip-rap,18,18,40,Excellent,No
8a50cd5d-4569-44ce-932e-679e4548af9d,CORNWALL,3,43.91755229,-73.17702025,,,,,,,,,2004,Town Highway,6/5/2018,Round,Plastic Smooth,Rip-rap,36,36,40,Excellent,No
44261c44-fe3e-4dc6-9986-67b8aafd53b5,ANDOVER,1,43.29916367,-72.70090859,,,,,,,,,1997,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,6,6,20,Excellent,No
871fafa7-bc04-4635-96a5-67c488c7b224,RUTLAND TOWN,1,43.66578349,-72.98447625,,,,,,,,,2010,Town Highway,4/9/2018,Round,"Pipe, Plastic",Rip-rap,15,15,40,Good,No
45f7b918-82f6-4257-b440-67c6a181087a,ANDOVER,2,43.31297479,-72.70095322,,,,,,,,,2010,Town Highway,9/1/2013,Round,Steel Corrugated,Stone masonry,18,18,30,Excellent,No
7d097a11-1cda-49db-9ab5-68deb041794e,SPRINGFIELD,1,43.26026925,-72.53617539,,,,,,,,,2013,Town Highway,8/10/2016,Round,Plastic Smooth,Stone masonry,18,18,40,Good,No
40dcee5c-1ea0-4328-8d44-68f7064527d2,TINMOUTH,1,43.46046547,-73.07484179,,,,,,,,,1985,Town Highway,5/21/2020,Round,Steel Corrugated,Stone masonry,12,12,20,Fair,No
d54a8a50-59e6-4e8a-a87f-695f2aeba414,RUTLAND TOWN,1,43.58248157,-72.95858683,,,,,,,,,2000,Town Highway,4/5/2011,Round,Plastic Corrugated,Plastic,15,15,20,Good,No
8b8e825d-0ee3-450c-8698-69ce69dbff46,GOSHEN,2,43.85654901,-72.99803671,,,,,,,,,2013,Town Highway,8/2/2016,Round,Plastic Smooth,Stone masonry,24,24,40,Excellent,No
fbbd9369-7fb8-40b1-945a-6a1414a8cb2a,SPRINGFIELD,1,43.24208933,-72.50138384,,,,,,,,,2004,Town Highway,8/11/2016,Round,Plastic Smooth,Stone masonry,18,18,40,Good,No
84e3013d-cc6b-4db5-86ed-6a20a8cc99a4,SPRINGFIELD,1,43.31058562,-72.52578298,,,,,,,,,2001,Town Highway,8/9/2016,Round,Plastic Smooth,Stone masonry,18,18,40,Excellent,No
ef80532d-eb86-4d29-92b7-6a23cfc18e3b,PANTON,2,44.1491578,-73.34141193,,,,,,,,,2002,Town Highway,12/8/2015,Round,Steel Corrugated,Concrete,48,48,120,Good,No
f13de0fc-3d40-4bc8-b84b-6a42a4c8205e,SPRINGFIELD,3,43.30822942,-72.50143212,,,,,,,,,2005,Town Highway,8/25/2016,Round,Plastic Smooth,Stone masonry,15,15,40,Excellent,No
364a6f1c-9069-41c7-80ab-6aef446545a9,TINMOUTH,1,43.39975979,-73.02174447,,,,,,,,,2001,Town Highway,5/27/2020,Round,Plastic Smooth,Stone masonry,12,12,50,Good,No
597c0a66-ddec-4568-aad3-6c211fc6e6bc,WAITSFIELD,1,44.18237913,-72.79538293,,,,,,,,,1997,Town Highway,9/16/2020,Round,Steel Corrugated,Concrete,60,60,40,Fair,No
b31e878d-8af2-446a-a9e5-6c21ebc960b5,RICHMOND,1,44.430598,-72.989958,,,,,,,,,2017,Town Highway,6/19/2018,Round,Plastic Corrugated,Stone masonry,18,18,30,Excellent,No
a1168718-abea-4fcc-a176-6c368a8c1081,WAITSFIELD,2,44.16946214,-72.79963232,,,,,,,,,1997,Town Highway,9/16/2020,Round,Plastic Corrugated,Stone masonry,36,36,40,Fair,Yes
d445cebc-c65f-4bbd-8748-6cbd4db71cc2,WILMINGTON,1,42.89443,-72.8971,,,,,,,,,2018,Town Highway,7/16/2018,Round,Plastic Smooth,Concrete,18,18,45,Excellent,No
0dc76f81-a97d-487a-bc30-6ccc75f4ba12,BALTIMORE,2,43.36262856,-72.5705618,,,,,,,,,2016,Town Highway,3/23/2017,Round,Steel Corrugated,Stone masonry,24,24,40,Excellent,No
ce2b5666-dc57-4e91-8d2b-6d5bf0c85b97,READING,1,43.50406444,-72.58711101,,,,,,,,,2011,Town Highway,7/6/2016,Round,Plastic Corrugated,Stone masonry,15,15,30,Good,No
89415a79-be17-426f-ae27-6d5fc70dfe2d,SPRINGFIELD,1,43.27293476,-72.53760425,,,,,,,,,2013,Town Highway,8/10/2016,Round,Plastic Smooth,Stone masonry,30,30,40,Good,No
9d99f3e0-e5f4-47ed-870f-6d879365aa59,ANDOVER,1,43.25398415,-72.74088153,,,,,,,,,2000,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,30,Excellent,No
37a441a9-48e4-4ebf-ad5c-6db7d28534d7,BOLTON,3,44.371193,-72.893986,,,,,,,,,2018,Town Highway,7/19/2018,Round,Plastic Corrugated,Concrete,30,30,40,Excellent,No
fb9cba0e-8e0e-4c37-bf58-6db8caff8ae9,TINMOUTH,1,43.41841765,-73.11457717,,,,,,,,,1988,Town Highway,5/22/2020,Round,Plastic Smooth,Rip-rap,24,24,30,Good,No
e7f05b32-bc67-48c9-bedf-6e666b93421b,WARREN,3,44.13482811,-72.81043525,,,,,,,,,2011,Town Highway,7/5/2018,Round,Steel Corrugated,Concrete,18,18,55,Good,No
ec8f0b6a-b890-4c23-b4c9-6ee31c93517d,TINMOUTH,1,43.48790586,-73.0400682,,,,,,,,,2002,Town Highway,6/12/2020,Round,Plastic Smooth,Stone masonry,24,24,40,Excellent,No
5e5743ba-9f50-41a4-8b54-6efca33e608c,DERBY,3,44.90454419,-72.15095196,,,,,,,,,2020,Town Highway,5/11/2020,Round,"Pipe, Plastic",Rip-rap,18,18,53,Excellent,No
2a9ac555-6c01-4688-a2e5-6f0d2f19d8d2,CHARLOTTE,3,44.27691324,-73.18356872,,,,,,,,,2010,State Highway,6/2/2014,Ellipse/Squashed,Metal - undefined type,Stone masonry,9,12,40,Excellent,No
a8c8109c-f27a-401b-9d65-6f32b102ba1a,WILMINGTON,3,42.88388,-72.82002,,,,,,,,,2018,Town Highway,10/24/2018,Round,Plastic Smooth,Stone masonry,18,18,40,Excellent,No
f1cf6d1d-6643-4b70-881e-6f51a11a7319,SPRINGFIELD,1,43.23981169,-72.54154728,,,,,,,,,2004,Town Highway,8/10/2016,Round,Plastic Smooth,Stone masonry,18,18,30,Good,No
2569f20e-5a5e-4821-b283-6f68c3823686,WILMINGTON,3,42.88283359,-72.82014879,,,,,,,,,2018,Town Highway,10/24/2018,Round,Plastic Smooth,Concrete,18,18,35,Excellent,No
c41c7d89-5a67-48d8-99b1-6fb8b6ddc9d7,JERICHO,3,44.44237676,-72.97833086,,,,,,,,,2016,Unknown,6/17/2020,Round,Steel Corrugated,Stone masonry,24,24,60,Good,No
02ebb6ac-b199-4f80-a44e-6fc1b7232c68,DERBY,1,44.89375267,-72.1322116,,,,,,,,,2017,Town Highway,7/19/2017,Round,Plastic Smooth,Stone masonry,18,18,40,Excellent,No
b8b2b72f-fbad-471a-8a40-70011315c81e,LUDLOW,1,43.39973888,-72.72278307,,,,,,,,,2013,Town Highway,7/19/2017,Round,Plastic Corrugated,Stone masonry,15,15,40,Excellent,No
6f8bf8e7-1442-44b1-a688-707855b90070,RIPTON,3,44.00777457,-73.02174464,,,,,,,,,2013,Town Highway,8/15/2014,Round,Plastic Smooth,Concrete,24,24,40,Excellent,No
9da88499-4015-41e1-b361-70ae8a726676,MILTON,1,44.62850519,-73.12688425,,,,,,,,,2003,Town Highway,7/2/2015,Round,Plastic Corrugated,Plastic,18,18,60,Fair,Yes
a7c48a5f-9256-41c8-82ee-70cf2fd8c9ef,SPRINGFIELD,1,43.27337836,-72.44671412,,,,,,,,,2004,Town Highway,8/15/2016,Round,Plastic Smooth,Stone masonry,15,15,50,Good,No
57a7d514-28ec-4a58-887c-70dabd71b4b2,SPRINGFIELD,1,43.25431661,-72.45205881,,,,,,,,,2015,Town Highway,8/15/2016,Round,Plastic Smooth,Stone masonry,18,18,35,Excellent,No
543c8192-9270-44b3-aa34-70ec9a2aa4ec,HALIFAX,1,42.7983713,-72.76103578,,,,,,,,,1975,Town Highway,6/22/2017,Round,Steel Corrugated,Stone masonry,36,36,30,Good,No
0d1e3059-fcfe-4095-80af-71524d0e4750,TINMOUTH,1,43.48557834,-73.04077085,,,,,,,,,1979,Town Highway,6/12/2020,Round,Steel Corrugated,Stone masonry,18,18,30,Good,No
31c773d4-f052-4bd3-82a1-71939fc5f693,WILMINGTON,1,42.89221829,-72.91052465,,,,,,,,,2015,Town Highway,7/16/2018,Round,Plastic Smooth,Concrete,18,18,55,Excellent,No
e1c5a3bb-4815-429c-9295-71ad893f5317,ANDOVER,1,43.29310244,-72.73172045,,,,,,,,,2011,Town Highway,9/1/2013,Ellipse/Squashed,Steel Corrugated,Stone masonry,60,72,52,Good,No
57c8daa7-d9b5-4ced-bbfb-71dd4999c16b,STARKSBORO,3,44.27147855,-73.01969816,,,,,,,,,2014,Town Highway,7/30/2013,Round,Steel Corrugated,Stone masonry,18,18,30,Excellent,No
2bf6b0d8-61bb-4d80-8166-71e47dc61a53,UNDERHILL,1,44.5287905,-72.864437,,,,,,,,,2014,Town Highway,7/31/2018,Round,Steel Corrugated,Metal,30,30,40,Good,No
58ebddab-5943-42d1-a3f1-71fa02bf9aea,ANDOVER,1,43.30113328,-72.72861694,,,,,,,,,2013,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,24,24,40,Excellent,No
3aebb6b2-5ebe-4e31-b06b-729b2694d7aa,SPRINGFIELD,1,43.26418785,-72.53666848,,,,,,,,,2013,Town Highway,8/10/2016,Round,Plastic Smooth,Stone masonry,18,18,50,Good,No
8e7f35c0-3ccc-4967-b71f-72cdd594a818,GOSHEN,3,43.85435711,-73.01287043,,,,,,,,,2020,Town Highway,12/30/2020,Round,Plastic Smooth,Stone masonry,24,24,50,Excellent,No
ec0741c8-3b3f-4c98-9411-72d3266e7c22,WEATHERSFIELD,1,43.3575941,-72.44320022,,,,,,,,,2012,"Private, (other than railroad)",5/21/2014,Round,Steel Corrugated,Concrete,18,18,40,Good,No
b4080af9-8e63-49db-9572-735fa84e010b,READING,3,43.45898549,-72.54731282,,,,,,,,,2011,Town Highway,6/13/2016,Round,Steel Corrugated,Stone masonry,18,18,36,Good,No
7ab8bc9f-a88b-4374-af9a-74099ef7553e,READING,1,43.46178164,-72.62099854,,,,,,,,,2016,Town Highway,6/29/2016,Round,Steel Corrugated,Stone masonry,15,15,34,Good,No
397e360e-34ca-46f2-8740-7424ebc95786,TINMOUTH,1,43.42236595,-73.05705854,,,,,,,,,2001,Town Highway,6/3/2020,Round,Plastic Smooth,Stone masonry,18,18,30,Good,No
84acffb3-73eb-4190-b856-7440193ecb4f,TINMOUTH,1,43.45916523,-73.07982998,,,,,,,,,1994,Town Highway,5/21/2020,Round,Steel Corrugated,Stone masonry,24,24,50,Good,No
9d8bc19f-7e97-4fc0-9db7-74c0f6baa995,GROTON,1,44.21985415,-72.27555033,,,,,,,,,2015,Town Highway,9/8/2015,Round,Plastic Smooth,Stone masonry,18,18,30,Excellent,No
1b3fc4b2-aaa2-4750-826e-75978e2f2b0d,LUDLOW,1,43.36848845,-72.69154015,,,,,,,,,2016,Town Highway,6/6/2017,Round,Plastic Smooth,Stone masonry,18,18,62,Good,No
0755cc35-6a3e-444f-af70-75e135311486,TINMOUTH,1,43.40036344,-73.03625114,,,,,,,,,1980,Town Highway,5/27/2020,Round,Plastic Smooth,Stone masonry,15,15,50,Good,No
58c9faf8-b56f-4628-a96c-75e802e7ffea,SPRINGFIELD,3,43.30399417,-72.49790056,,,,,,,,,1960,Town Highway,8/9/2016,Round,Steel Corrugated,Stone masonry,36,36,70,Fair,No
08ba5ae6-0586-4f91-b80c-760d30e21f6e,ANDOVER,1,43.25896458,-72.71961375,,,,,,,,,1996,Town Highway,9/1/2013,Round,Plastic Corrugated,Stone masonry,18,18,35,Excellent,No
2bd90548-5312-4db5-8a90-7614d32be871,HINESBURG,3,44.35279344,-73.10003873,,,,,,,,,2008,Town Highway,6/11/2016,Round,Plastic Corrugated,Stone masonry,24,24,60,Good,No
d95b0e20-4d46-4217-86b6-762f5cae0dbc,ANDOVER,1,43.32552105,-72.71741259,,,,,,,,,2013,Town Highway,9/30/2014,Round,Plastic Corrugated,Stone masonry,24,24,40,Good,No
06e985ad-3398-4a75-bd59-763647b246c7,TINMOUTH,3,43.45279104,-73.04932042,,,,,,,,,1980,"Private, (other than railroad)",6/3/2020,Round,Plastic Smooth,Stone masonry,15,15,40,Good,No
b7988491-c190-4bb4-a64d-7649eb70ec63,CHARLOTTE,1,44.29226929,-73.23544234,,,,,,,,,2017,Town Highway,5/31/2018,Round,Steel Corrugated,Stone masonry,18,18,40,Excellent,No
0c6f43a8-9ef1-4af4-b598-7653931232f7,LUDLOW,1,43.40054559,-72.72506313,,,,,,,,,2013,"Private, (other than railroad)",5/13/2014,Round,Plastic Corrugated,Stone masonry,18,18,40,Excellent,No
cf50f8cc-4989-4d36-acad-76864a397e99,GOSHEN,1,43.89092977,-73.02191213,,,,,,,,,2009,Town Highway,5/13/2020,Round,Steel Corrugated,Stone masonry,18,18,23,Fair,No
359cf64b-ed8c-4ff0-9a69-769034d2a90a,DERBY,1,44.904728,-72.0923497,,,,,,,,,2020,Town Highway,9/8/2020,Round,Plastic Smooth,Rip-rap,18,18,40,Good,No
c858e932-3ef8-4535-a410-76957662ddc7,SPRINGFIELD,1,43.33510355,-72.53621117,,,,,,,,,2001,Town Highway,8/3/2016,Round,Plastic Smooth,Concrete,15,15,50,Excellent,No
d7b30ba6-7f1c-44cf-a957-774b115b695b,COLCHESTER,2,44.56014786,-73.14995696,,,,,,,,,2011,Town Highway,7/24/2019,Round,Steel Corrugated,Rip-rap,15,15,30,Good,No
42c48d74-3450-4c88-a90f-7782c552e550,HALIFAX,1,42.80119351,-72.77730706,,,,,,,,,2014,Town Highway,6/14/2017,Round,Plastic Smooth,Stone masonry,24,24,40,Good,Yes
197d6f37-541a-4bb9-897f-77b05619d341,READING,1,43.46638948,-72.60716263,,,,,,,,,2011,Town Highway,7/14/2016,Round,Plastic Corrugated,Stone masonry,18,18,40,Good,No
